id,city.address,city.neighborhood,city.lat,city.lon,google.lat,google.lon,city_google.distance
3679,"AVENIDA PRS COSTA E SILVA, 85",JANGURUSSU,-3.829032,-38.522703,-3.82910955,-38.5224781,13.199972
368,"AVENIDA ALBERTO CRAVEIRO, 1411",BOA VISTA / CASTELÃO,-3.789195,-38.517331,-3.7891988,-38.5172956,1.975179
3680,"AVENIDA PRS COSTA E SILVA, 3130",BARROSO,-3.82898,-38.523414,-3.82895485,-38.5233181,5.500587
3681,"AVENIDA 103 CJ SAO CRISTOVAO, 508",JANGURUSSU,-3.83172,-38.521977,-3.83173265,-38.5219807,0.732646
3682,"AVENIDA CASTELO DE CASTRO, 164",JANGURUSSU,-3.830283,-38.521402,-3.83023955,-38.52151945,6.94876
3683,"RUA POMPÍLIO GOMES, 1886",BARROSO,-3.828079,-38.521245,-3.8280789,-38.52124915,0.230282
3685,"AVENIDA CONTORNO NORTE, 646",JANGURUSSU,-3.831673,-38.523398,-3.83168785,-38.52340075,0.839598
3686,"AVENIDA PRS COSTA E SILVA, 2854",JANGURUSSU,-3.82844,-38.520221,-3.8285542,-38.51996815,15.396556
3687,"AVENIDA PRS COSTA E SILVA, 2706",JANGURUSSU,-3.828394,-38.518894,-3.8284201,-38.5188749,1.796748
3688,"AVENIDA COSTA E SILVA, 2540",JANGURUSSU,-3.828345,-38.513892,-3.82823825,-38.51427195,21.896793
3689,"AVENIDA CASTELO DE CASTRO, 698",JANGURUSSU,-3.835546,-38.521672,-3.83555115,-38.5216376,1.92963
3690,"AVENIDA CASTELO DE CASTRO, 675",JANGURUSSU,-3.835317,-38.521578,-3.83555115,-38.5216376,13.431418
3691,"AVENIDA CASTELO DE CASTRO, 538",JANGURUSSU,-3.833903,-38.52162,-3.83389935,-38.52163885,1.065176
3692,"AVENIDA CASTELO DE CASTRO, 487",JANGURUSSU,-3.833289,-38.521507,-3.8332891,-38.521527,1.109476
3693,"AVENIDA CASTELO DE CASTRO, 342",JANGURUSSU,-3.832132,-38.521468,-3.83212875,-38.5214371,1.723618
3694,"AVENIDA 202 CJ SAO CRISTOVAO, 342",JANGURUSSU,-3.832168,-38.521557,-3.83212875,-38.5214371,7.000063
3695,"RUA 212 CJ SAO CRISTOVAO, 118",JANGURUSSU,-3.83279,-38.523603,-3.83279105,-38.5235856,0.966996
3696,"AVENIDA MON AMARILIO RODRIGUES, 618",JANGURUSSU,-3.835137,-38.523677,-3.8351412,-38.5236612,0.907045
3698,"AVENIDA BULEVAR III, 436",JANGURUSSU,-3.835331,-38.518118,-3.8353308,-38.51808195,1.999831
37,"AVENIDA FRANCISCO SA, 6366",BARRA DO CEARÁ,-3.709413,-38.580662,-3.70940025,-38.58062035,2.417067
370,"RUA PDE FRANCISCO PITA, 860",JARDIM DAS OLIVEIRAS,-3.782009,-38.498203,-3.7820674,-38.49791235,16.447872
3703,"AVENIDA PRS COSTA E SILVA, 1861",JANGURUSSU,-3.829218,-38.511664,-3.82930495,-38.51156995,7.11262
3704,"AVENIDA PRS COSTA E SILVA, 1680",BARROSO,-3.829473,-38.510617,-3.8293811,-38.5108404,13.404704
3705,"AVENIDA PRS COSTA E SILVA, 2000",BARROSO,-3.828449,-38.513209,-3.8283983,-38.5132733,4.546278
3707,"RUA MOCAMBINHO, 400",BARROSO,-3.830135,-38.507166,-3.83013215,-38.50717805,0.686977
3709,"AVENIDA PRS COSTA E SILVA, SN",BARROSO,-3.829866,-38.509143,-3.8297749,-38.50938325,14.257445
371,"RUA PDE FRANCISCO PITA, 853",JARDIM DAS OLIVEIRAS,-3.782095,-38.497918,-3.7820674,-38.49791235,1.566175
3710,"AVENIDA PRS COSTA E SILVA, SN",JANGURUSSU,-3.829934,-38.509426,-3.8297749,-38.50938325,9.157937
3711,"RODOVIA BR 116, SN",JANGURUSSU,-3.832658,-38.504343,-3.83266675,-38.5043545,0.802265
3712,"RODOVIA MANUEL ARRUDA, 9681",BARROSO,-3.828691,-38.504832,-3.8286816,-38.5048639,1.84516
3713,"RODOVIA BR 116, 9423",MESSEJANA,-3.827678,-38.504574,0.0,0.0,0.0
3714,"RODOVIA BR 116, 10.000",JANGURUSSU,-3.834096,-38.503645,-3.8341097,-38.50366035,1.142469
3716,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 1399",LAGOA REDONDA,-3.826685,-38.466187,-3.82670075,-38.4661826,0.909042
3717,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 1551",LAGOA REDONDA,-3.826528,-38.465739,-3.82654185,-38.4657358,0.790221
3719,"AVENIDA PROF AUTHUR DE CARVALHO, 2200",LAGOA REDONDA,-3.825997,-38.464199,-3.8259056,-38.46453755,19.455915
372,"RUA PDE FRANCISCO PITA, 1011 B",JARDIM DAS OLIVEIRAS,-3.782566,-38.496366,-3.7825237,-38.4963711,2.36873
3720,"AVENIDA PROF AUTHUR DE CARVALHO, 1902",LAGOA REDONDA,-3.825945,-38.464047,-3.8260186,-38.4641945,9.148502
3721,"AVENIDA PROF AUTHUR DE CARVALHO, 1971",LAGOA REDONDA,-3.825304,-38.462236,-3.8252767,-38.46224795,1.65626
3722,"AVENIDA PROF AUTHUR DE CARVALHO, 1965",LAGOA REDONDA,-3.825407,-38.462534,-3.8252767,-38.46224795,17.443654
3723,"AVENIDA CURIO, 2111",LAGOA REDONDA,-3.824963,-38.461128,-3.8248661,-38.46088015,14.766949
3724,"AVENIDA PROF AUTHUR DE CARVALHO, 2151",LAGOA REDONDA,-3.824905,-38.460872,-3.8248661,-38.46088015,2.209492
3725,"RUA NELSON COELHO, 209",LAGOA REDONDA,-3.827214,-38.464156,-3.8272028,-38.46413315,1.412259
3726,"RUA MIRES MARTINHO, 173",LAGOA REDONDA,-3.828416,-38.464753,-3.82840535,-38.46475605,0.615812
3727,"RUA ENG DIOGO VITAL CRUZ, 333",LAGOA REDONDA,-3.829253,-38.465307,-3.8292471,-38.4653027,0.405585
3728,"RUA JOSÉ EUCLIDES FERREIRA GOMES, 160",LAGOA REDONDA,-3.8296,-38.464174,-3.82958865,-38.46417265,0.635459
373,"RUA PDE FRANCISCO PITA, 1006",JARDIM DAS OLIVEIRAS,-3.782484,-38.496626,-3.7825197,-38.4966171,2.045318
3730,"RUA NELSON COELHO, 557",LAGOA REDONDA,-3.829759,-38.463015,-3.8297533,-38.46304795,1.855114
3731,"RUA NELSON COELHO, SN",LAGOA REDONDA,-3.830418,-38.46268,-3.83043265,-38.4627058,1.646748
3732,"RUA NELSON COELHO, 800",LAGOA REDONDA,-3.831662,-38.462025,-3.8316536,-38.46200885,1.010311
3735,"AVENIDA NOVA FORTALEZA [72], 1085",PLANALTO AYRTON SENNA,-3.838932,-38.576348,-3.83885565,-38.57665975,17.806969
3738,"RUA JURACI MAGALHAES, 570",PLANALTO AYRTON SENNA,-3.83713,-38.57071,0.0,0.0,0.0
3739,"RUA GASPAR DUTRA, 1800",PLANALTO AYRTON SENNA,-3.838155,-38.56992,-3.83829065,-38.5699533,7.764727
374,"RUA DES FELICIANO DE ATAIDE, 651",JARDIM DAS OLIVEIRAS,-3.784832,-38.496654,-3.7848263,-38.49665195,0.336694
3740,"RUA GASPAR DUTRA, 1841",PLANALTO AYRTON SENNA,-3.838373,-38.570003,-3.83829065,-38.5699533,5.344459
3742,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 780",PLANALTO AYRTON SENNA,-3.839597,-38.569142,-3.83970785,-38.5690682,7.398796
3744,"AVENIDA JOÃO RAMOS, 1661",PLANALTO AYRTON SENNA,-3.841935,-38.573488,-3.84192395,-38.5734857,0.627461
3745,"AVENIDA JOAO RAMOS, 1623",PLANALTO AYRTON SENNA,-3.842081,-38.572587,-3.84202645,-38.57257905,3.064737
3746,"RUA IRACEMA, 370",CONJUNTO PALMEIRAS,-3.844193,-38.527896,-3.8442126,-38.5278722,1.711873
3747,"RUA VALPARAISO, 802",CONJUNTO PALMEIRAS,-3.843816,-38.526212,0.0,0.0,0.0
3748,"AVENIDA CASTELO DE CASTRO, 837",JANGURUSSU,-3.837368,-38.521617,-3.8373403,-38.52169095,4.381771
375,"AVENIDA SEN CARLOS JEREISSATI, 388",JARDIM DAS OLIVEIRAS,-3.784567,-38.496785,-3.7848263,-38.49665195,16.196111
3750,"RUA JAMACARU, 1664",JANGURUSSU,-3.839764,-38.519223,-3.83976605,-38.51921315,0.558166
3752,"RUA JABORANDI, 748",JANGURUSSU,-3.837237,-38.51397,-3.8372456,-38.51396345,0.600531
3753,"RUA MODESTA, 122",CONJUNTO PALMEIRAS,-3.845311,-38.522387,-3.8453184,-38.52238005,0.563829
3754,"AVENIDA CASTELO DE CASTRO, 1590",CONJUNTO PALMEIRAS,-3.842838,-38.521577,-3.8431988,-38.5215481,20.123525
3755,"AVENIDA CASTELO DE CASTRO, 1570",CONJUNTO PALMEIRAS,-3.842949,-38.52174,-3.8431988,-38.5215481,17.498653
3756,"AVENIDA CASTELO DE CASTRO, 1330",JANGURUSSU,-3.841186,-38.521699,-3.84119035,-38.52170975,0.643506
3757,"AVENIDA CASTELO DE CASTRO, 1396",CONJUNTO PALMEIRAS,-3.841777,-38.52179,-3.84177815,-38.5217712,1.044842
3758,"RUA JABORANDI, 1855",JANGURUSSU,-3.842468,-38.518568,-3.84247305,-38.5185664,0.294462
3759,"RUA JAMACARU, 1878",JANGURUSSU,-3.841623,-38.520859,-3.84163575,-38.5208444,1.076304
376,"AVENIDA SEN CARLOS JEREISSATI, 452",JARDIM DAS OLIVEIRAS,-3.785097,-38.496942,-3.7848263,-38.49665195,22.032377
3761,"RUA RECANTO VERDE, 985",JANGURUSSU,-3.840209,-38.512282,-3.8402106,-38.51227775,0.251983
3762,"RUA PDE PEDRO DE ALENCAR, 1303",PARQUE SANTA MARIA,-3.839899,-38.494244,-3.83967975,-38.49418585,12.609331
3763,"RUA PDE PEDRO DE ALENCAR, 1408",PARQUE SANTA MARIA,-3.839993,-38.494245,-3.83967975,-38.49418585,17.722305
3764,"RUA PDE PEDRO DE ALENCAR, 1091",MESSEJANA,-3.837495,-38.494181,-3.83749985,-38.49418605,0.388828
3765,"RUA PDE PEDRO DE ALENCAR, 1141",MESSEJANA,-3.837755,-38.49419,-3.83749985,-38.49418605,14.187385
3767,"RUA MIGUEL COUTO, 109A",PAUPINA,-3.840495,-38.492508,-3.840517,-38.49249795,1.344205
3768,"RUA CEL GUILHERME ALENCAR, 1595",PAUPINA,-3.841421,-38.493227,-3.8414188,-38.493264,2.056126
377,"AVENIDA DOR JOAO MACIEL, 1530",JARDIM DAS OLIVEIRAS,-3.785664,-38.495578,-3.78555065,-38.49553085,6.82325
3770,"RUA PDE PEDRO DE ALENCAR, 1720",PARQUE SANTA MARIA,-3.842564,-38.494338,-3.84282955,-38.4942787,15.125933
3771,"RUA PDE PEDRO DE ALENCAR, 1841",PARQUE SANTA MARIA,-3.845032,-38.494472,0.0,0.0,0.0
3772,"RUA DIONISIO LEONEL ALENCAR, 1105",PARQUE SANTA MARIA,-3.845035,-38.501838,-3.84504615,-38.5018225,1.059992
3773,"RUA MIGUEL COUTO, 336",PAUPINA,-3.839213,-38.490616,-3.8391831,-38.49063775,2.054062
3775,"RUA MIGUEL COUTO, 487",PAUPINA,-3.83809,-38.488938,-3.83810755,-38.48892575,1.189048
3776,"RUA MIGUEL COUTO, 499",PAUPINA,-3.838026,-38.48884,-3.83810755,-38.48892575,6.571451
3777,"RUA BAR AQUIRAZ, 1171",MESSEJANA,-3.838587,-38.487178,-3.83875055,-38.48703805,11.956276
3778,"ESTRADA BAR AQUIRAZ, 1171",COAÇU,-3.838759,-38.48705,-3.83875055,-38.48703805,0.812494
3779,"AVENIDA GURGEL DO AMARAL, 1406",COAÇU,-3.837065,-38.48346,-3.8370292,-38.48344525,2.152008
378,"AVENIDA DOR JOAO MACIEL, 321",JARDIM DAS OLIVEIRAS,-3.785548,-38.495544,-3.78555065,-38.49553085,0.744241
3780,"AVENIDA GURGEL DO AMARAL, 1470",COAÇU,-3.837911,-38.481786,-3.8377686,-38.4819931,13.952197
3781,"RUA MIGUEL GURGEL, 120",COAÇU,-3.838652,-38.481634,-3.8385195,-38.4815421,8.958615
3782,"RUA MIGUEL GURGEL, 919",COAÇU,-3.840351,-38.482496,-3.8405135,-38.4826212,11.395577
3783,"RUA MIGUEL GURGEL, 240",COAÇU,-3.840528,-38.482587,-3.8405135,-38.4826212,2.061341
3784,"ESTRADA BAR AQUIRAZ, 1403",PAUPINA,-3.841796,-38.484069,-3.8417819,-38.48405315,1.177964
3787,"ESTRADA BARÃO DE AQUIRAZ, S/Nº",PAUPINA,-3.843733,-38.482243,-3.8437067,-38.48221545,2.115103
3788,"RUA LUIZ FCO XAVIER, 255",PAUPINA,-3.842209,-38.486429,-3.84221205,-38.48641295,0.906338
3789,"RUA STA ROSA, 919",COAÇU,-3.844645,-38.472704,-3.844655,-38.4726827,1.305831
3790,"RUA STA ROSA, 1065",COAÇU,-3.843527,-38.471776,-3.84353635,-38.47177145,0.577871
3791,"RUA JUVENTINO CAETANO, 263",LAGOA REDONDA,-3.842144,-38.47138,-3.84213815,-38.47138345,0.377374
3793,"RUA VAL PARAISO, 283",CONJUNTO PALMEIRAS,-3.845586,-38.523963,-3.8456969,-38.5240149,6.804799
3794,"RUA VALPARAISO, 169",CONJUNTO PALMEIRAS,-3.846223,-38.522116,-3.8461885,-38.5221101,1.945834
3796,"AVENIDA CASTELO DE CASTRO, 2254",CONJUNTO PALMEIRAS,-3.846606,-38.522035,-3.84661015,-38.52204295,0.497715
38,"AVENIDA FRANCISCO SA, 6518",BARRA DO CEARÁ,-3.70826,-38.582884,-3.7081517,-38.5830083,9.154988
380,"AVENIDA JOSE LEON, 1260",CIDADE DOS FUNCIONÁRIOS,-3.788309,-38.499872,0.0,0.0,0.0
3800,"AVENIDA B CJ HAB ST SAO JOAO, 292",JANGURUSSU,-3.848195,-38.518376,-3.84831295,-38.51841325,6.875569
3802,"RUA 42 CJ HAB ST S JOAO, 485",JANGURUSSU,-3.850069,-38.515975,-3.85010175,-38.5159828,1.87152
3803,"AVENIDA C CJ HAB ST SAO JOAO, 46",JANGURUSSU,-3.84896,-38.512711,-3.84895415,-38.5127243,0.806289
3804,"AVENIDA C CJ HAB ST SAO JOAO, 104",JANGURUSSU,-3.849468,-38.512904,-3.84947115,-38.5128971,0.420921
3808,"RUA DIONISIO LEONEL ALENCAR, 1591",PARQUE SANTA MARIA,-3.848917,-38.50389,-3.8487175,-38.5037803,12.651339
3809,"RUA DIONISIO LEONEL ALENCAR, 1794",PARQUE SANTA MARIA,-3.850286,-38.504426,-3.8502892,-38.50443195,0.374955
3810,"RUA VALPARAISO, 528",JANGURUSSU,-3.849919,-38.509201,-3.84992855,-38.5092035,0.548768
3812,"AVENIDA 39 CJ HAB SÍTIOT SÃO JOÃO, 224",JANGURUSSU,-3.850589,-38.51334,-3.8505916,-38.5133359,0.269485
3814,"RUA PDE PEDRO DE ALENCAR, 2300",PARQUE SANTA MARIA,-3.847828,-38.494743,-3.8478308,-38.49473445,0.499181
3815,"RUA PDE PEDRO DE ALENCAR, 2221",PARQUE SANTA MARIA,-3.847936,-38.494759,-3.8478308,-38.49473445,6.005305
3816,"RODOVIA BR 116, SN",PARQUE SANTA MARIA,-3.845534,-38.497844,-3.84553535,-38.4978512,0.406392
3817,"RODOVIA BR 116, 10907",PARQUE SANTA MARIA,-3.845559,-38.498096,-3.84553535,-38.4978512,13.643125
3818,"RUA PDE PEDRO DE ALENCAR, 2012",PARQUE SANTA MARIA,-3.845835,-38.494514,-3.84583985,-38.4945117,0.298309
3821,"RUA ANTERO QUENTAL, 1375",PAUPINA,-3.853215,-38.492426,-3.8532198,-38.4924326,0.453054
3822,"RUA JOSE ARAGAO, 36",PAUPINA,-3.846486,-38.491963,-3.84649075,-38.49198555,1.278472
3823,"RODOVIA BR 116, 2156",PARQUE SANTA MARIA,-3.853353,-38.495709,-3.85333515,-38.4957993,5.106465
3824,"RUA PEDRO DE SOUZA, 216 A",PARQUE SANTA MARIA,-3.852633,-38.498134,-3.8526079,-38.4981264,1.457788
3825,"RUA PEDRO DE SOUZA, 608",PARQUE SANTA MARIA,-3.852131,-38.501033,-3.8521092,-38.5010263,1.267729
3826,"RUA HONORINDO MAIA, 97",PARQUE SANTA MARIA,-3.850997,-38.501558,-3.85099695,-38.50155805,0.003927
3827,"RUA AUGUSTA BENEVIDES, 1190",PARQUE SANTA MARIA,-3.849852,-38.502288,-3.84987005,-38.5022874,1.004086
3832,"ESTRADA BAR AQUIRAZ, S/N",COAÇU,-3.845291,-38.479933,-3.84530165,-38.47994205,0.77629
3833,"RUA STA ROSA, 161",COAÇU,-3.84735,-38.475444,-3.8472092,-38.4753098,10.802689
3834,"RUA STA ROSA, 180",COAÇU,-3.847198,-38.475324,-3.8472092,-38.4753098,1.004103
3835,"RUA STA ROSA, 44",COAÇU,-3.846139,-38.474488,-3.84615925,-38.4744685,1.561291
3836,"ESTRADA BAR AQUIRAZ, SN",SÃO BENTO,-3.849512,-38.476363,-3.8495161,-38.47634005,1.29333
3837,"RODOVIA WASHINGTON SOARES, 2765",COAÇU,-3.849495,-38.475956,-3.8494926,-38.47591655,2.192436
3838,"RUA NOSSA SRA APARECIDA, 245",COAÇU,-3.845747,-38.473222,-3.8457666,-38.47323145,1.209243
3839,"RUA NOSSA SRA APARECIDA, 25",COAÇU,-3.846234,-38.472221,-3.8462557,-38.47223185,1.348262
384,"AVENIDA SEN CARLOS JEREISSATI, 822",JARDIM DAS OLIVEIRAS,-3.788493,-38.497961,-3.78843495,-38.49798355,3.461399
3840,"ESTRADA BAR AQUIRAZ, 2945",SÃO BENTO,-3.851308,-38.475486,-3.8513072,-38.47548445,0.096804
3842,"AVENIDA DO VAQUEIRO, 1377",ANCURI,-3.859675,-38.504582,-3.8596662,-38.5045686,0.889883
3844,"RUA MARIA QUINTINO, 1033",PARQUE SANTA MARIA,-3.857634,-38.501155,-3.8576365,-38.50113745,0.983397
3845,"RUA JOCENO MONTEIRO, 877",PARQUE SANTA MARIA,-3.856383,-38.500965,-3.85670095,-38.5010035,17.805755
3846,"RUA ISABEL BEZERRA, 500",PARQUE SANTA MARIA,-3.855077,-38.500387,-3.85507675,-38.500387,0.013899
3848,"RUA ISABEL BEZERRA, 324",PARQUE SANTA MARIA,-3.855318,-38.498962,-3.8553147,-38.49896145,0.185991
3849,"RUA ISABEL BEZERRA, SN",PARQUE SANTA MARIA,-3.855763,-38.496473,-3.8557736,-38.49647515,0.60128
385,"AVENIDA SEN CARLOS JEREISSATI, 823",JARDIM DAS OLIVEIRAS,-3.788391,-38.497931,-3.78843495,-38.49798355,3.803878
3851,"RUA JOAO CRISPIM (D65), 143 C",PAUPINA,-3.856839,-38.496091,-3.85684065,-38.49608645,0.26855
3856,"AVENIDA CONTORNO SUL, 169",SÃO BENTO,-3.857835,-38.491082,-3.85785455,-38.4910775,1.115226
3857,"AVENIDA CONTORNO SUL, 190",SÃO BENTO,-3.857599,-38.489454,-3.8575995,-38.4894501,0.218118
3858,"AVENIDA CONTORNO SUL, 271",SÃO BENTO,-3.857473,-38.488731,-3.8574718,-38.48872965,0.100295
3859,"AVENIDA CONTORNO SUL, 500",SÃO BENTO,-3.85712,-38.486459,-3.857119,-38.4864601,0.082549
386,"AVENIDA SEN CARLOS JEREISSATI, 590",JARDIM DAS OLIVEIRAS,-3.786537,-38.497375,-3.7868378,-38.4974214,16.920658
3861,"RUA JARDIM BOTANICO, S/N",ANCURI,-3.867739,-38.510089,-3.8677506,-38.5100576,1.85735
3862,"RUA JARDIM BOTANICO, 2090",ANCURI,-3.865065,-38.50936,-3.86507165,-38.5093267,1.883822
3863,"RUA CRUZEIRO    D-69, 1344",ANCURI,-3.865079,-38.508231,-3.86497205,-38.508438,12.930757
3869,"RUA PORTO FELIZ, 853",PAUPINA,-3.868877,-38.491788,-3.86886755,-38.491806,1.128269
387,"AVENIDA SEN CARLOS JEREISSATI, 644",JARDIM DAS OLIVEIRAS,-3.786906,-38.497485,-3.7868378,-38.4974214,5.179391
3870,"RUA PORTO FELIZ, 644",PAUPINA,-3.866807,-38.491399,-3.866814,-38.49137785,1.236076
3871,"RUA PORTO FELIZ, 329",PAUPINA,-3.864357,-38.490963,-3.86434045,-38.49095745,0.970275
3872,"RUA CEL MOZART GONDIM, 1140",SÃO GERARDO,-3.729213,-38.5605,-3.7292225,-38.5605309,1.793844
3874,"AVENIDA JOAO PESSOA, 6000",MONTESE,-3.763028,-38.558077,-3.7630333,-38.5580722,0.397165
3875,"RUA 15 DE NOVEMBRO, 432",MONTESE,-3.768749,-38.556377,-3.76873305,-38.55637395,0.902778
3876,"AVENIDA HERACLITO GRACA, 1246",ALDEOTA,-3.737049,-38.513705,-3.7370792,-38.5137174,1.814511
3877,"AVENIDA JULIO VENTURA, 100",ALDEOTA,-3.739912,-38.50639,-3.739945,-38.50642165,2.539569
3878,"RUA TIBURCIO CAVALCANTI, 1765",ALDEOTA,-3.740254,-38.503941,-3.74027295,-38.50389265,2.8819
3882,"RUA PDE VALDEVINO, 1687",ALDEOTA,-3.741424,-38.509549,-3.7414148,-38.5095483,0.512969
3884,"RUA PDE VALDEVINO, 2378",ALDEOTA,-3.743067,-38.504336,-3.74308895,-38.50434365,1.292059
3885,"AVENIDA GURGEL DO AMARAL, 3335",COAÇU,-3.844911,-38.469023,-3.84493415,-38.46903705,1.504666
3886,"RUA NOSSA SRA APARECIDA, S/Nº",COAÇU,-3.847152,-38.470277,-3.8471226,-38.47026635,1.738052
3887,"RUA G ESPL MESSEJANA, 199",COAÇU,-3.846301,-38.469409,-3.84629125,-38.46943185,1.378588
3888,"AVENIDA TRAIRA, 460",PEDRAS,-3.880852,-38.505678,-3.8808348,-38.5056756,0.965499
3889,"AVENIDA TRAIRA, 473",PEDRAS,-3.88086,-38.505625,-3.8808348,-38.5056756,3.137033
389,"RUA PEDRO PAULO MOREIRA, 506",PARQUE MANIBURA,-3.786749,-38.490751,-3.78675255,-38.4907512,0.197683
3890,"AVENIDA TRAIRA, 310",PEDRAS,-3.88104,-38.504348,-3.8810308,-38.50427785,3.924692
3891,"AVENIDA TRAIRA, 310",PEDRAS,-3.881049,-38.504282,-3.8810308,-38.50427785,1.037729
3892,"RUA CLAUDINA MARIA, 167",PEDRAS,-3.881442,-38.508142,-3.8814446,-38.50812415,1.000635
3893,"RUA CLAUDINA MARIA, 197",PEDRAS,-3.881204,-38.50811,-3.8814446,-38.50812415,13.399757
3894,"AVENIDA TRAIRA, 847",PEDRAS,-3.880569,-38.507704,-3.88060435,-38.5077091,1.985626
3895,"AVENIDA TRAIRA, 797",PEDRAS,-3.88058,-38.507633,-3.88060435,-38.5077091,4.433042
3896,"RUA ADOLFO PINHEIRO, SN",DIONÍSIO TORRES,-3.749265,-38.510419,-3.7492646,-38.5104119,0.394524
3897,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, S/N",PEDRAS,-3.867006,-38.520293,-3.86670405,-38.5201879,17.77116
39,"AVENIDA FRANCISCO SA, 6524",BARRA DO CEARÁ,-3.708177,-38.583024,-3.7081517,-38.5830083,1.654479
3900,"RUA JORGE FIGUEIREDO, 3600",PEDRAS,-3.880319,-38.529913,-3.88034905,-38.52993565,2.090402
3902,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 2398",PEDRAS,-3.879153,-38.530699,-3.879121,-38.5307146,1.9784
3904,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 2242",PEDRAS,-3.878105,-38.529652,-3.8780909,-38.52967865,1.673275
3906,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1673",PEDRAS,-3.872596,-38.527781,-3.8725897,-38.5277911,0.660733
3908,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1790",PEDRAS,-3.873771,-38.528171,-3.87385415,-38.52818745,4.712124
3910,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1928",PEDRAS,-3.875315,-38.528651,-3.875302,-38.5286765,1.588453
3917,"RUA PEREIRA COUTINHO, 1338",PEDRAS,-3.892583,-38.513394,-3.89257365,-38.5134084,0.953017
3918,"RUA PEREIRA COUTINHO, 1319",PEDRAS,-3.892452,-38.513344,-3.89257365,-38.5134084,7.648839
392,"RUA VER PEDRO PAULO MOREIRA, 843",PARQUE MANIBURA,-3.787105,-38.487894,-3.7871225,-38.48789255,0.976275
3920,"RUA PEREIRA COUTINHO, 1200",PEDRAS,-3.891005,-38.512845,-3.89100205,-38.5128698,1.385382
3921,"RUA RAIMUNDO MATIAS, 1060",PEDRAS,-3.887563,-38.509843,-3.8876332,-38.50977035,5.610057
3922,"RUA RAIMUNDO MATIAS, 1045",PEDRAS,-3.887631,-38.509776,-3.8876332,-38.50977035,0.336426
3923,"RUA RAIMUNDO MATIAS, 960",PEDRAS,-3.888229,-38.50912,-3.8882045,-38.5090956,1.920224
3924,"RUA MATRIZ, 59",PEDRAS,-3.888587,-38.508891,-3.8885735,-38.5089114,1.357872
3925,"RUA JOSÉ NOGUEIRA, 201",PEDRAS,-3.888811,-38.51029,-3.88880965,-38.51029505,0.290002
3926,"RUA JOSÉ NOGUEIRA, 210",PEDRAS,-3.888804,-38.510323,-3.88880965,-38.51029505,1.581874
3927,"RUA PEREIRA COUTINHO, 977",PEDRAS,-3.889415,-38.511895,-3.88941435,-38.5118959,0.06163
3928,"RUA PEREIRA COUTINHO, 977",PEDRAS,-3.889498,-38.51197,-3.88941435,-38.5118959,6.206746
3929,"RUA ANTONIO CONRADO, 430",PEDRAS,-3.882539,-38.508603,-3.8825262,-38.5085918,0.944674
3930,"RUA PEREIRA COUTINHO, 162",PEDRAS,-3.88294,-38.509328,-3.88294535,-38.50930845,1.124489
3931,"RUA PEREIRA COUTINHO, 152",PEDRAS,-3.882879,-38.509313,-3.88294535,-38.50930845,3.697516
3932,"RUA PEREIRA COUTINHO, 166",PEDRAS,-3.884168,-38.509634,-3.88417425,-38.50961505,1.107098
3933,"RUA PEREIRA COUTINHO, 321",PEDRAS,-3.885398,-38.509886,-3.88538635,-38.5099336,2.718642
394,"RUA VER PEDRO PAULO MOREIRA, 1011",PARQUE MANIBURA,-3.787286,-38.48656,-3.78729335,-38.48652945,1.743362
3941,"RUA PDE MORORO, 913",CENTRO,-3.724732,-38.537258,-3.7247198,-38.53729225,2.017623
3942,"AVENIDA DOR THEBERGE, 1742",ÁLVARO WEYNE,-3.720468,-38.566871,-3.7204024,-38.5669122,4.304283
3943,"AVENIDA TRISTAO GONCALVES, 1651",BENFICA,-3.736331,-38.536455,-3.73634315,-38.53644295,0.950389
3946,"RUA MANUEL DE QUEIROZ, 280",MANUEL DIAS BRANCO,-3.747453,-38.467,-3.7474493,-38.4670023,0.242072
3947,"AVENIDA ADENANTERAS, 689",CIDADE 2000,-3.754575,-38.470141,-3.7546034,-38.47009405,3.045914
3948,"RUA 10 CAMPO DOS INGLESES, 81",JARDIM CEARENSE,-3.799907,-38.562202,-3.7999813,-38.56236105,9.74246
3950,"RUA JOAQUIM MARTINS, 455",PASSARÉ,-3.803759,-38.540797,-3.8037543,-38.54081705,1.142556
3951,"RUA G CJ VILA VELHA, 156",VILA VELHA,-3.716002,-38.603232,-3.7159855,-38.60322605,0.974945
3952,"RUA H CJ VILA VELHA, 138",VILA VELHA,-3.717761,-38.604498,-3.71775285,-38.60452405,1.514632
3953,"RUA P CJ VILA VELHA, 85",VILA VELHA,-3.716494,-38.604699,-3.7165138,-38.604707,1.186939
3955,"AVENIDA LUIS VIEIRA, 381",VILA PERI,-3.795206,-38.586923,-3.7952187,-38.5869423,1.282541
3956,"RUA LUIS TORRES, 111",MARAPONGA,-3.792408,-38.564913,-3.79239705,-38.56490995,0.631868
