stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,geometry,index_right,bairro
3951,,"RUA G CJ VILA VELHA, 156",,-3.716002,-38.603232,,,0,,,,POINT (-38.603232 -3.716002),86.0,VILA VELHA
3952,,"RUA H CJ VILA VELHA, 138",,-3.717761,-38.604498,,,0,,,,POINT (-38.604498 -3.717761),86.0,VILA VELHA
3953,,"RUA P CJ VILA VELHA, 85",,-3.716494,-38.604699,,,0,,,,POINT (-38.604699 -3.716494),86.0,VILA VELHA
3955,,"AVENIDA LUIS VIEIRA, 381",,-3.795206,-38.586923,,,0,,,,POINT (-38.586923 -3.795206),83.0,VILA PERI
3956,,"RUA LUIS TORRES, 111",,-3.792408,-38.564913,,,0,,,,POINT (-38.564913 -3.792408),69.0,MARAPONGA
396,,"AVENIDA EDILSON B SOARES, 1725",,-3.788539,-38.469905,,,0,,,,POINT (-38.469905 -3.788539),119.0,SAPIRANGA / COITÉ
3961,,"RUA COSTA BARROS, 900",,-3.731611,-38.507723,,,0,,,,POINT (-38.507723 -3.731611),108.0,ALDEOTA
3963,,"RODOVIA BR 116, S/N",,-3.821912,-38.503085,,,0,,,,POINT (-38.503085 -3.821912),26.0,MESSEJANA
3965,,"AVENIDA ZEZE DIOGO, 20",,-3.708433,-38.4702,,,0,,,,POINT (-38.4702 -3.708433),92.0,CAIS DO PORTO
3966,,"AVENIDA ZEZE DIOGO, 20",,-3.708444,-38.470308,,,0,,,,POINT (-38.470308 -3.708444),92.0,CAIS DO PORTO
3967,,"AVENIDA ANTONIO SALES, 846",,-3.741775,-38.514255,,,0,,,,POINT (-38.514255 -3.741775),21.0,JOAQUIM TÁVORA
3969,,"AVENIDA VISCONDE RIO BRANCO, 2095",,-3.739417,-38.523414,,,0,,,,POINT (-38.523414 -3.739417),21.0,JOAQUIM TÁVORA
397,,"AVENIDA EDILSON B SOARES, 2397",,-3.788066,-38.464557,,,0,,,,POINT (-38.464557 -3.788066),27.0,EDSON QUEIROZ
3970,,"RUA VIS RIO BRANCO, 456",,-3.741252,-38.523025,,,0,,,,POINT (-38.523025 -3.741252),21.0,JOAQUIM TÁVORA
3973,,"AVENIDA MAJ ASSIS, 1109",,-3.723565,-38.589262,,,0,,,,POINT (-38.589262 -3.723565),28.0,JARDIM GUANABARA
3974,,"RUA EMILIA GONCALVES, 1185",,-3.732959,-38.592772,,,0,,,,POINT (-38.592772 -3.732959),37.0,QUINTINO CUNHA
3977,,"AVENIDA MOZART P.LUCENA, 2150 C",,-3.720754,-38.596419,,,0,,,,POINT (-38.596419 -3.720754),86.0,VILA VELHA
3983,,"AVENIDA CARLOS JEREISSATI, SN",,-3.784489,-38.52767,,,0,,,,POINT (-38.52767 -3.784489),77.0,DIAS MACÊDO
3985,,"AVENIDA MARCELO SANTA FE, 5424",,-3.804504,-38.601947,,,0,,,,POINT (-38.601947 -3.804504),95.0,BOM JARDIM
3986,,"AVENIDA ANTONIO MONTENEGRO, 559",,-3.814494,-38.59301,,,0,,,,POINT (-38.59301 -3.814494),81.0,CONJUNTO ESPERANÇA
3987,,"AVENIDA MACIEL BEZERRA, 2290",,-3.809308,-38.630304,,,0,,,,POINT (-38.630304 -3.809308),100.0,SIQUEIRA
399,,"AVENIDA EDILSON B SOARES, 2293",,-3.788163,-38.46564,,,0,,,,POINT (-38.46564 -3.788163),27.0,EDSON QUEIROZ
3990,,"AVENIDA JUSCELINO KUBITSCHEK, 2125",,-3.812082,-38.629174,,,0,,,,POINT (-38.629174 -3.812082),,
3991,,"AVENIDA JUSCELINO KUBITSCHEK, 2160",,-3.812082,-38.629174,,,0,,,,POINT (-38.629174 -3.812082),,
3992,,"RUA SIQUEIRA CAMPOS, 1301",,-3.813922,-38.627596,,,0,,,,POINT (-38.627596 -3.813922),,
3997,,"RUA SIQUEIRA CAMPOS, 1088",,-3.815615,-38.625373,,,0,,,,POINT (-38.625373 -3.815615),,
3998,,"RUA SIQUEIRA CAMPOS, 863",,-3.817224,-38.623276,,,0,,,,POINT (-38.623276 -3.817224),,
3999,,"RUA TEBAS, 864",,-3.817851,-38.623069,,,0,,,,POINT (-38.623069 -3.817851),,
4,,"AVENIDA JOSÉ LIMA VERDE, SN",,-3.700127,-38.588309,,,0,,,,POINT (-38.588309 -3.700127),59.0,BARRA DO CEARÁ
40,,"RUA SEN ROBERT  KENNEDY, 920",,-3.70773,-38.580758,,,0,,,,POINT (-38.580758 -3.70773),59.0,BARRA DO CEARÁ
4000,,"AVENIDA ODILON GUIMARAES, 4060",,-3.813103,-38.464233,,,0,,,,POINT (-38.464233 -3.813103),104.0,LAGOA REDONDA
4001,,"AVENIDA ODILON GUIMARAES, 4422",,-3.811119,-38.46265,,,0,,,,POINT (-38.46265 -3.811119),104.0,LAGOA REDONDA
4002,,"AVENIDA ODILON GUIMARAES, 4422",,-3.811297,-38.462737,,,0,,,,POINT (-38.462737 -3.811297),31.0,JOSÉ DE ALENCAR
4003,,"RUA FRIESIO BARROSO, 352",,-3.813572,-38.560368,,,0,,,,POINT (-38.560368 -3.813572),93.0,MONDUBIM
4004,,"AVENIDA PAULINO ROCHA, 2025",,-3.8108,-38.516432,,,0,,,,POINT (-38.516432 -3.8108),68.0,BOA VISTA / CASTELÃO
4005,,"AVENIDA DEP PAULINO ROCHA, 2025",,-3.810894,-38.516658,,,0,,,,POINT (-38.516658 -3.810894),22.0,PASSARÉ
4008,,"AVENIDA ANEL VIÁRIO, S/R",,-3.824649,-38.627465,,,0,,,,POINT (-38.627465 -3.824649),,
4009,,"AVENIDA ANEL VIÁRIO, SN",,-3.823313,-38.628485,,,0,,,,POINT (-38.628485 -3.823313),,
4012,,"RUA TEBAS, 1270",,-3.819041,-38.623749,,,0,,,,POINT (-38.623749 -3.819041),,
4015,,"RUA ADALBERTO MALVEIRA, 337",,-3.821294,-38.622246,,,0,,,,POINT (-38.622246 -3.821294),,
4017,,"RUA CEL OLEGARIO MEMORIA, 745",,-3.790794,-38.475846,,,0,,,,POINT (-38.475846 -3.790794),119.0,SAPIRANGA / COITÉ
4018,,"AVENIDA BORGES DE MELO, 1881",,-3.75565,-38.535139,,,0,,,,POINT (-38.535139 -3.75565),25.0,FÁTIMA
4019,,"AVENIDA BORGES DE MELO, SN",,-3.758471,-38.531671,,,0,,,,POINT (-38.531671 -3.758471),25.0,FÁTIMA
4020,,"AVENIDA OSWALDO STUDART, S/R",,-3.756875,-38.530963,,,0,,,,POINT (-38.530963 -3.756875),25.0,FÁTIMA
4022,,"RUA MARIA JOSE WEYNE, 336",,-3.831096,-38.485177,,,0,,,,POINT (-38.485177 -3.831096),26.0,MESSEJANA
4025,,"AVENIDA SILAS MUNGUBA, 480",,-3.793913,-38.534234,,,0,,,,POINT (-38.534234 -3.793913),39.0,SERRINHA
4028,,"RUA GAL CAIADO DE CASTRO, 230",,-3.785415,-38.488769,,,0,,,,POINT (-38.488769 -3.785415),76.0,ENGENHEIRO LUCIANO CAVALCANTE
403,,"RUA DOR CORREIA LIMA, 755",,-3.788554,-38.459184,,,0,,,,POINT (-38.459184 -3.788554),119.0,SAPIRANGA / COITÉ
4031,,"RUA VITÓRIA DA CONQUISTA, 1543",,-3.75783,-38.469153,,,0,,,,POINT (-38.469153 -3.75783),78.0,MANUEL DIAS BRANCO
4033,,"RUA VITÓRIA DA CONQUISTA, 1414",,-3.756023,-38.468599,,,0,,,,POINT (-38.468599 -3.756023),78.0,MANUEL DIAS BRANCO
4034,,"RUA VITÓRIA DA CONQUISTA, 1414",,-3.755976,-38.468584,,,0,,,,POINT (-38.468584 -3.755976),78.0,MANUEL DIAS BRANCO
4037,,"AVENIDA L CJ DOS BANCARIOS, 1200",,-3.714596,-38.600521,,,0,,,,POINT (-38.600521 -3.714596),86.0,VILA VELHA
4038,,"AVENIDA L CJ DOS BANCARIOS, 1193",,-3.714632,-38.600537,,,0,,,,POINT (-38.600537 -3.714632),86.0,VILA VELHA
404,,"AVENIDA EDILSON B SOARES, 2887",,-3.787624,-38.459496,,,0,,,,POINT (-38.459496 -3.787624),27.0,EDSON QUEIROZ
4040,,"AVENIDA AMBIENTALISTA ARY THIERS, 103",,-3.716463,-38.596302,,,0,,,,POINT (-38.596302 -3.716463),86.0,VILA VELHA
4041,,"AVENIDA J CJ POLAR, 680",,-3.711517,-38.596952,,,0,,,,POINT (-38.596952 -3.711517),86.0,VILA VELHA
4042,,"RUA TEODORO DE CASTRO, 6431 A",,-3.71625,-38.578421,,,0,,,,POINT (-38.578421 -3.71625),65.0,FLORESTA
4043,,"RUA XXIV CIDADE OESTE, 1222",,-3.726645,-38.598831,,,0,,,,POINT (-38.598831 -3.726645),37.0,QUINTINO CUNHA
4046,,"AVENIDA MACIEL BEZERRA, 2138",,-3.808209,-38.630118,,,0,,,,POINT (-38.630118 -3.808209),100.0,SIQUEIRA
4049,,"RUA CON CASTRO, S/N",,-3.807103,-38.593864,,,0,,,,POINT (-38.593864 -3.807103),19.0,NOVO MONDUBIM
405,,"RUA CEL VIRGILIO N PAES, 1059",,-3.79262,-38.609983,,,0,,,,POINT (-38.609983 -3.79262),95.0,BOM JARDIM
4052,,"RUA 5 PARQUE SANTANA, 1402",,-3.812773,-38.580585,,,0,,,,POINT (-38.580585 -3.812773),93.0,MONDUBIM
4053,,"RUA 12 PARQUE SANTANA, 288",,-3.814025,-38.580719,,,0,,,,POINT (-38.580719 -3.814025),93.0,MONDUBIM
4054,,"RUA 2 PARQUE SANTANA, 951",,-3.815292,-38.581173,,,0,,,,POINT (-38.581173 -3.815292),93.0,MONDUBIM
4055,,"RUA QUATRO/PLANALTO MONDUBIM, 18",,-3.815491,-38.58252,,,0,,,,POINT (-38.58252 -3.815491),93.0,MONDUBIM
4056,,"RUA TRÊS PLANALTO MONDUBIM, 531",,-3.816711,-38.582816,,,0,,,,POINT (-38.582816 -3.816711),93.0,MONDUBIM
4058,,"RUA COLETORA A/PQ SANTANA, 381",,-3.817207,-38.579399,,,0,,,,POINT (-38.579399 -3.817207),93.0,MONDUBIM
4059,,"RUA RAQUEL PIRES RIBEIRO, 81",,-3.817208,-38.577612,,,0,,,,POINT (-38.577612 -3.817208),93.0,MONDUBIM
406,,"RUA CEL VIRGILIO N PAES, 1248",,-3.794982,-38.610747,,,0,,,,POINT (-38.610747 -3.794982),95.0,BOM JARDIM
4060,,"RUA CARLOS MAGNO, 1332",,-3.815504,-38.578712,,,0,,,,POINT (-38.578712 -3.815504),93.0,MONDUBIM
4061,,"RUA 1 PARQUE SANTANA, 1193",,-3.814492,-38.578994,,,0,,,,POINT (-38.578994 -3.814492),93.0,MONDUBIM
4064,,"RUA FRANCISCO BENTO, 16",,-3.8123,-38.576704,,,0,,,,POINT (-38.576704 -3.8123),93.0,MONDUBIM
4065,,"RUA FRANCISCO BENTO, 16",,-3.812266,-38.576788,,,0,,,,POINT (-38.576788 -3.812266),93.0,MONDUBIM
4066,,"RUA 8 CJ ITAPERI, 444",,-3.808847,-38.549775,,,0,,,,POINT (-38.549775 -3.808847),88.0,PARQUE DOIS IRMÃOS
4069,,"RUA NESTOR BARBOSA, 765",,-3.745437,-38.562151,,,0,,,,POINT (-38.562151 -3.745437),49.0,AMADEU FURTADO
407,,"RUA BOM JESUS, 1413",,-3.793159,-38.605021,,,0,,,,POINT (-38.605021 -3.793159),95.0,BOM JARDIM
4070,,"RUA DES OTACILIO PEIXOTO, 200",,-3.800351,-38.532136,,,0,,,,POINT (-38.532136 -3.800351),22.0,PASSARÉ
4071,,"AVENIDA HEROIS DO ACRE, 150",,-3.80308,-38.529878,,,0,,,,POINT (-38.529878 -3.80308),22.0,PASSARÉ
4072,,"RUA PRUDENTE BRASIL, 770",,-3.809419,-38.534338,,,0,,,,POINT (-38.534338 -3.809419),22.0,PASSARÉ
4073,,"RUA PRUDENTE BRASIL, 770",,-3.809332,-38.534309,,,0,,,,POINT (-38.534309 -3.809332),22.0,PASSARÉ
4075,,"AVENIDA PADARIA ESPIRITUAL, 3423",,-3.811005,-38.527689,,,0,,,,POINT (-38.527689 -3.811005),22.0,PASSARÉ
4077,,"TRAVESSA ANTONIO JURACY RICARTY, 3575",,-3.809466,-38.541513,,,0,,,,POINT (-38.541513 -3.809466),22.0,PASSARÉ
4079,,"AVENIDA PAROARAS, 961",,-3.808719,-38.54342,,,0,,,,POINT (-38.54342 -3.808719),22.0,PASSARÉ
408,,"RUA MARIA JULIA, 961",,-3.797752,-38.601351,,,0,,,,POINT (-38.601351 -3.797752),95.0,BOM JARDIM
4080,,"AVENIDA PAROARAS, 1115",,-3.808653,-38.543966,,,0,,,,POINT (-38.543966 -3.808653),22.0,PASSARÉ
4083,,"RUA MOURA MATOS, SN",,-3.808948,-38.545341,,,0,,,,POINT (-38.545341 -3.808948),22.0,PASSARÉ
4085,,"AVENIDA N JOSÉ WALTER, 639",,-3.832818,-38.55181,,,0,,,,POINT (-38.55181 -3.832818),96.0,PREFEITO JOSÉ WALTER
409,,"RUA MARIA JULIA, SN",,-3.798959,-38.601795,,,0,,,,POINT (-38.601795 -3.798959),95.0,BOM JARDIM
4092,,"RUA JOAO ARAUJO LIMA, 1180",,-3.830685,-38.560253,,,0,,,,POINT (-38.560253 -3.830685),96.0,PREFEITO JOSÉ WALTER
4093,,"RUA JOAO ARAUJO LIMA, 1051",,-3.830484,-38.560107,,,0,,,,POINT (-38.560107 -3.830484),96.0,PREFEITO JOSÉ WALTER
4094,,"RUA 41 CJ JOSE WALTER, 410",,-3.829045,-38.557397,,,0,,,,POINT (-38.557397 -3.829045),96.0,PREFEITO JOSÉ WALTER
4095,,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 510",,-3.826355,-38.474169,,,0,,,,POINT (-38.474169 -3.826355),104.0,LAGOA REDONDA
4096,,"AVENIDA BARRÃO DE STUDART, 2406",,-3.744713,-38.509894,,,0,,,,POINT (-38.509894 -3.744713),21.0,JOAQUIM TÁVORA
4097,,"RUA FRANCISCO ALMEIDA, 466",,-3.818872,-38.591934,,,0,,,,POINT (-38.591934 -3.818872),57.0,PARQUE SANTA ROSA
4098,,"RUA COSME JERONIMO, 1128",,-3.822682,-38.586333,,,0,,,,POINT (-38.586333 -3.822682),43.0,ARACAPÉ
4099,,"RUA MARIA GOMES DE SA, 1700",,-3.823178,-38.584188,,,0,,,,POINT (-38.584188 -3.823178),93.0,MONDUBIM
41,,"RUA SEN ROBERT  KENNEDY, 880",,-3.707692,-38.58074,,,0,,,,POINT (-38.58074 -3.707692),59.0,BARRA DO CEARÁ
410,,"RUA SÃO FRANCISCO/PQ SANTO AMARO, 747",,-3.797897,-38.603201,,,0,,,,POINT (-38.603201 -3.797897),100.0,SIQUEIRA
4100,,"RUA MARIA GOMES DE SA, 1334",,-3.824812,-38.582841,,,0,,,,POINT (-38.582841 -3.824812),93.0,MONDUBIM
4101,,"RUA MARIA GOMES DE SA, SN",,-3.826356,-38.581015,,,0,,,,POINT (-38.581015 -3.826356),93.0,MONDUBIM
4103,,"RUA COSME JERONIMO, 1460",,-3.824094,-38.588088,,,0,,,,POINT (-38.588088 -3.824094),43.0,ARACAPÉ
4104,,"RUA EDUARDO ARAUJO, 595",,-3.825365,-38.588895,,,0,,,,POINT (-38.588895 -3.825365),43.0,ARACAPÉ
4106,,"RUA ANA BRITO, 1100",,-3.828363,-38.588169,,,0,,,,POINT (-38.588169 -3.828363),43.0,ARACAPÉ
4108,,"RUA ANA BRITO, 639",,-3.830552,-38.585216,,,0,,,,POINT (-38.585216 -3.830552),43.0,ARACAPÉ
4109,,"RUA JACUPEMBA, 200 A",,-3.82954,-38.583879,,,0,,,,POINT (-38.583879 -3.82954),43.0,ARACAPÉ
411,,"RUA NOVA FRIBURGO, 480",,-3.799325,-38.6035,,,0,,,,POINT (-38.6035 -3.799325),95.0,BOM JARDIM
4111,,"RUA FERDINANDO ALVES DE SOUZA, SN",,-3.834335,-38.584447,,,0,,,,POINT (-38.584447 -3.834335),43.0,ARACAPÉ
4113,,"AVENIDA MIGUEL ARAGAO, SN",,-3.833343,-38.586998,,,0,,,,POINT (-38.586998 -3.833343),43.0,ARACAPÉ
4114,,"AVENIDA MIGUEL ARAGAO, 975",,-3.832785,-38.58776,,,0,,,,POINT (-38.58776 -3.832785),43.0,ARACAPÉ
4115,,"AVENIDA MIGUEL ARAGÃO, 1118",,-3.831884,-38.589011,,,0,,,,POINT (-38.589011 -3.831884),43.0,ARACAPÉ
4116,,"AVENIDA MIGUEL ARAGAO, 1401",,-3.829946,-38.591653,,,0,,,,POINT (-38.591653 -3.829946),43.0,ARACAPÉ
4118,,"RUA C/CJ HAB ARACAPÉ, 900",,-3.828177,-38.591339,,,0,,,,POINT (-38.591339 -3.828177),43.0,ARACAPÉ
4119,,"RUA C/CJ HAB ARACAPÉ, 455",,-3.829591,-38.589438,,,0,,,,POINT (-38.589438 -3.829591),43.0,ARACAPÉ
412,,"RUA MARIA JULIA, 1554",,-3.798163,-38.601471,,,0,,,,POINT (-38.601471 -3.798163),95.0,BOM JARDIM
4120,,"RUA C/CJ HAB ARACAPÉ, 196",,-3.83029,-38.588522,,,0,,,,POINT (-38.588522 -3.83029),43.0,ARACAPÉ
4121,,"RUA C/CJ HAB ARACAPÉ, 430",,-3.831841,-38.586412,,,0,,,,POINT (-38.586412 -3.831841),43.0,ARACAPÉ
4124,,"AVENIDA ANTONIO JUSTA, 3530",,-3.729374,-38.489119,,,0,,,,POINT (-38.489119 -3.729374),10.0,MEIRELES
4126,,"RUA MANUEL JESUINO, 420",,-3.729001,-38.485112,,,0,,,,POINT (-38.485112 -3.729001),13.0,MUCURIPE
4127,,"RUA JAI VASCONCELOS, 460",,-3.729891,-38.483193,,,0,,,,POINT (-38.483193 -3.729891),13.0,MUCURIPE
413,,"RUA BOM JESUS, 422",,-3.795633,-38.597572,,,0,,,,POINT (-38.597572 -3.795633),95.0,BOM JARDIM
4130,,"RUA GAMA, 500",,-3.713003,-38.600171,,,0,,,,POINT (-38.600171 -3.713003),86.0,VILA VELHA
4135,,"RUA BETA, 332",,-3.713391,-38.603543,,,0,,,,POINT (-38.603543 -3.713391),86.0,VILA VELHA
4138,,"RUA SANTA CECÍLIA, 100",,-3.718306,-38.604906,,,0,,,,POINT (-38.604906 -3.718306),86.0,VILA VELHA
4139,,"AVENIDA MAJOR ASSIS, 3164",,-3.718409,-38.60686,,,0,,,,POINT (-38.60686 -3.718409),86.0,VILA VELHA
414,,"RUA BOM JESUS, 579",,-3.795116,-38.599135,,,0,,,,POINT (-38.599135 -3.795116),95.0,BOM JARDIM
4140,,"RUA DOS VOLUNTÁRIOS, 1038",,-3.718311,-38.607901,,,0,,,,POINT (-38.607901 -3.718311),86.0,VILA VELHA
4141,,"RUA RAIMUNDO CUNHA, 1432",,-3.719157,-38.60813,,,0,,,,POINT (-38.60813 -3.719157),86.0,VILA VELHA
4142,,"RUA RAIMUNDO CUNHA, 1263",,-3.719982,-38.606659,,,0,,,,POINT (-38.606659 -3.719982),86.0,VILA VELHA
4143,,"AVENIDA MAJOR ASSIS, 3024",,-3.719063,-38.605616,,,0,,,,POINT (-38.605616 -3.719063),86.0,VILA VELHA
4146,,"AVENIDA DES GONZAGA, 758",,-3.794608,-38.501072,,,0,,,,POINT (-38.501072 -3.794608),30.0,CIDADE DOS FUNCIONÁRIOS
4148,,"AVENIDA DES GONZAGA, 532",,-3.791471,-38.502626,,,0,,,,POINT (-38.502626 -3.791471),30.0,CIDADE DOS FUNCIONÁRIOS
4149,,"AVENIDA OLIVEIRA PAIVA, 922",,-3.79619,-38.49774,,,0,,,,POINT (-38.49774 -3.79619),30.0,CIDADE DOS FUNCIONÁRIOS
415,,"RUA BOM JESUS, 646",,-3.794921,-38.599736,,,0,,,,POINT (-38.599736 -3.794921),95.0,BOM JARDIM
4151,,"AVENIDA OLIVEIRA PAIVA, 1405",,-3.795485,-38.493966,,,0,,,,POINT (-38.493966 -3.795485),30.0,CIDADE DOS FUNCIONÁRIOS
4152,,"RUA PORTO VELHO, 208",,-3.76838,-38.582514,,,0,,,,POINT (-38.582514 -3.76838),109.0,HENRIQUE JORGE
4153,,"RUA PORTO VELHO, 229",,-3.76823,-38.582798,,,0,,,,POINT (-38.582798 -3.76823),109.0,HENRIQUE JORGE
4155,,"RUA PORTO VELHO, 762",,-3.765908,-38.58714,,,0,,,,POINT (-38.58714 -3.765908),109.0,HENRIQUE JORGE
4156,,"RUA PORTO VELHO, 980",,-3.764884,-38.589061,,,0,,,,POINT (-38.589061 -3.764884),109.0,HENRIQUE JORGE
4157,,"RUA PORTO VELHO, 1001",,-3.764667,-38.589457,,,0,,,,POINT (-38.589457 -3.764667),109.0,HENRIQUE JORGE
4158,,"RUA ALUISIO AZEVEDO, 584",,-3.770796,-38.578051,,,0,,,,POINT (-38.578051 -3.770796),61.0,JÓQUEI CLUBE
4159,,"RUA ALUISIO AZEVEDO, 537",,-3.770924,-38.577812,,,0,,,,POINT (-38.577812 -3.770924),61.0,JÓQUEI CLUBE
416,,"RUA MARIA JULIA, 752",,-3.79206,-38.599779,,,0,,,,POINT (-38.599779 -3.79206),95.0,BOM JARDIM
4160,,"RUA AGUAPE, 120",,-3.772872,-38.574182,,,0,,,,POINT (-38.574182 -3.772872),61.0,JÓQUEI CLUBE
4161,,"RUA ALUISIO AZEVEDO, 87",,-3.772916,-38.574097,,,0,,,,POINT (-38.574097 -3.772916),61.0,JÓQUEI CLUBE
4163,,"AVENIDA LINEU MACHADO, 850",,-3.767965,-38.57799,,,0,,,,POINT (-38.57799 -3.767965),109.0,HENRIQUE JORGE
4164,,"AVENIDA PADRIA ESPIRITUAL, 3764",,-3.815963,-38.531502,,,0,,,,POINT (-38.531502 -3.815963),22.0,PASSARÉ
4165,,"AVENIDA PADARIA ESPIRITUAL, 5551",,-3.825336,-38.539088,,,0,,,,POINT (-38.539088 -3.825336),22.0,PASSARÉ
4173,,"RUA AMANCIO PEREIRA, 893",,-3.816938,-38.523452,,,0,,,,POINT (-38.523452 -3.816938),22.0,PASSARÉ
4174,,"RUA AMANCIO PEREIRA, 891",,-3.816732,-38.523395,,,0,,,,POINT (-38.523395 -3.816732),22.0,PASSARÉ
4175,,"AVENIDA PAULINO ROCHA, 1810",,-3.811578,-38.513424,,,0,,,,POINT (-38.513424 -3.811578),72.0,BARROSO
4176,,"RUA MARINHO E SILVA, 40",,-3.821712,-38.53471,,,0,,,,POINT (-38.53471 -3.821712),22.0,PASSARÉ
4177,,"RUA 1 PLANALTO ITAPERI, 20",,-3.82207,-38.532628,,,0,,,,POINT (-38.532628 -3.82207),22.0,PASSARÉ
4178,,"RUA 10 JD CASTELAO, 309",,-3.819559,-38.530829,,,0,,,,POINT (-38.530829 -3.819559),22.0,PASSARÉ
4179,,"RUA 10 JD CASTELAO, 16",,-3.817474,-38.530163,,,0,,,,POINT (-38.530163 -3.817474),22.0,PASSARÉ
418,,"AVENIDA OSCAR ARARIPE, 854",,-3.791225,-38.599195,,,0,,,,POINT (-38.599195 -3.791225),95.0,BOM JARDIM
4180,,"RUA 10 JD CASTELAO, 23",,-3.817703,-38.530237,,,0,,,,POINT (-38.530237 -3.817703),22.0,PASSARÉ
4181,,"RUA N/BARROSO II, SN",,-3.81724,-38.527798,,,0,,,,POINT (-38.527798 -3.81724),22.0,PASSARÉ
4182,,"RUA CRISTAIS PAULISTA, 999",,-3.818144,-38.524887,,,0,,,,POINT (-38.524887 -3.818144),22.0,PASSARÉ
4183,,"RUA LUIZA MIRANDA COELHO, 511",,-3.773416,-38.492377,,,0,,,,POINT (-38.492377 -3.773416),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4184,,"RUA LUIZA MIRANDA COELHO, 470",,-3.773367,-38.492542,,,0,,,,POINT (-38.492542 -3.773367),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4185,,"RUA LUIZA MIRANDA COELHO, 1139",,-3.775159,-38.486495,,,0,,,,POINT (-38.486495 -3.775159),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4186,,"RUA CAIO CID, 350",,-3.773778,-38.484753,,,0,,,,POINT (-38.484753 -3.773778),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4188,,"AVENIDA WASHINGTON SOARES, SN",,-3.773125,-38.482082,,,0,,,,POINT (-38.482082 -3.773125),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4189,,"AVENIDA VALMIR PONTES, SN",,-3.771368,-38.480332,,,0,,,,POINT (-38.480332 -3.771368),27.0,EDSON QUEIROZ
4192,,"RUA DES FLORIANO BENEVIDES, SN",,-3.772679,-38.480677,,,0,,,,POINT (-38.480677 -3.772679),27.0,EDSON QUEIROZ
4193,,"RUA COMERCIO    (D57), 41",,-3.771409,-38.474068,,,0,,,,POINT (-38.474068 -3.771409),27.0,EDSON QUEIROZ
4194,,"RUA REV BOLIVAR P BANDEIRA, 50",,-3.770468,-38.492188,,,0,,,,POINT (-38.492188 -3.770468),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4195,,"RUA DORALICE COSTA, 297",,-3.77083,-38.493486,,,0,,,,POINT (-38.493486 -3.77083),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4196,,"RUA REV BOLIVAR P BANDEIRA, 170",,-3.772453,-38.492888,,,0,,,,POINT (-38.492888 -3.772453),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4197,,"RUA REV BOLIVAR P BANDEIRA, 186",,-3.772601,-38.492944,,,0,,,,POINT (-38.492944 -3.772601),76.0,ENGENHEIRO LUCIANO CAVALCANTE
4199,,"RUA CIDADE ECOLOGICA, 810",,-3.774121,-38.462824,,,0,,,,POINT (-38.462824 -3.774121),27.0,EDSON QUEIROZ
42,,"RUA SEN ROBERT  KENNEDY, 666-A",,-3.705989,-38.579924,,,0,,,,POINT (-38.579924 -3.705989),59.0,BARRA DO CEARÁ
4201,,"RUA JOSE BELCHIOR, 535",,-3.829062,-38.481549,,,0,,,,POINT (-38.481549 -3.829062),89.0,GUAJERU
4203,,"AVENIDA RECREIO, 370",,-3.808401,-38.448913,,,0,,,,POINT (-38.448913 -3.808401),104.0,LAGOA REDONDA
4209,,"RUA NELSON COELHO, 775",,-3.83182,-38.461939,,,0,,,,POINT (-38.461939 -3.83182),104.0,LAGOA REDONDA
421,,"AVENIDA OSCAR ARARIPE, 553 A",,-3.792009,-38.596759,,,0,,,,POINT (-38.596759 -3.792009),95.0,BOM JARDIM
4211,,"RUA COM GARCIA, 698",,-3.790791,-38.58106,,,0,,,,POINT (-38.58106 -3.790791),83.0,VILA PERI
4212,,"RUA COM GARCIA, 698",,-3.790634,-38.580912,,,0,,,,POINT (-38.580912 -3.790634),83.0,VILA PERI
4213,,"RUA COM GARCIA, 919",,-3.792232,-38.582373,,,0,,,,POINT (-38.582373 -3.792232),83.0,VILA PERI
4214,,"RUA COM GARCIA, 1133",,-3.793645,-38.583648,,,0,,,,POINT (-38.583648 -3.793645),83.0,VILA PERI
4215,,"RUA COM GARCIA, 1596",,-3.796832,-38.586528,,,0,,,,POINT (-38.586528 -3.796832),32.0,PARQUE SÃO JOSÉ
4216,,"RUA COM GARCIA, 1600",,-3.796985,-38.586667,,,0,,,,POINT (-38.586667 -3.796985),32.0,PARQUE SÃO JOSÉ
4219,,"RUA PDE ARIMATEIA, 512",,-3.799534,-38.582888,,,0,,,,POINT (-38.582888 -3.799534),29.0,MANOEL SÁTIRO
4220,,"RUA PDE ARIMATEIA, 512",,-3.799305,-38.582878,,,0,,,,POINT (-38.582878 -3.799305),29.0,MANOEL SÁTIRO
4223,,"RUA SAO MANUEL, 1940",,-3.796425,-38.581228,,,0,,,,POINT (-38.581228 -3.796425),29.0,MANOEL SÁTIRO
